rep,id,logCl,logV1,logQ,logV2
3,51,1.78837676578158,4.01415131028736,1.41895973385712,4.37716418075077
4,51,1.77400729062109,3.99056715559639,1.14936527208861,4.22302558400083
5,51,1.81572606056185,4.24534814923293,1.05468733349954,4.26030025353009
1,52,1.14852210663761,4.57763531953189,0.736833218927421,4.11838959109068
2,52,1.20898492765886,4.62686888824471,2.21503992151224,4.34839565141328
3,52,1.17882693775064,4.51624383616868,1.01191302635753,3.95857163458631
4,52,1.1660864555432,4.61010352838867,0.623007589894433,3.94366340459765
5,52,1.14823691834373,4.7402053086275,1.87014818699372,4.19415422874493
1,53,1.24267529109859,3.75862595977402,2.28349365675695,4.09966394732211
2,53,1.19551832303026,3.89135993705893,1.26553906741678,3.99203683803073
3,53,1.22503546752865,3.76622721243622,1.80100965133223,4.05939322764435
4,53,1.16114835734196,3.88460793733794,1.34301126137778,4.01883570743249
5,53,1.2837702642496,3.96485481070522,2.13017075425735,3.91023664472136
1,54,1.00265556835597,4.55270378694476,1.3754823383722,4.1034734012249
2,54,1.01011193762969,4.54948984195626,1.49235652398987,3.93462272524641
3,54,1.01624012318327,4.56135989568729,1.23705632747321,4.02366932067043
4,54,1.03415316411867,4.51213044960701,2.55908850874703,4.00339819962688
5,54,1.01551583055742,4.65965399216101,2.4305949437779,3.88307360443745
1,55,1.28649106753093,4.09167250368272,1.83282693093363,3.5979255387727
2,55,1.29964638940671,3.71364420590448,2.11848548043494,3.83535019200338
3,55,1.32576945022366,3.92991500196815,1.82528920968326,3.87875102161714
4,55,1.25612369227794,4.04110022108062,1.62333641425874,3.49023652604172
5,55,1.28885171066556,3.92345042538454,1.88488648357008,3.59513496770389
1,56,0.843129692850866,4.48129231398194,1.82485409172578,3.52151203145359
2,56,0.914534801296343,4.5250772164258,2.21537526529299,4.01378741366667
3,56,0.80910655930531,4.43089411164332,2.22750081758943,3.83078889319568
4,56,0.886338226875745,4.52239660271136,1.49672985325648,3.62154246459471
5,56,0.822350189461215,4.5510132434571,2.58934251830867,3.95258321625243
1,57,1.13126797986904,3.95168106331809,1.00274754698599,3.91752177612721
2,57,1.10912404721568,4.00359105700279,0.481590506546032,3.67113285720834
3,57,1.04642163518636,3.83163166452781,0.466547409915456,3.84311965839052
4,57,1.04094877020749,3.8953406408775,0.147394251073408,4.02138443630577
5,57,1.06403894425629,3.81279631591235,1.22339845603131,3.85416971268309
1,58,1.81578743794561,4.28645822488858,1.54596606287702,3.51776722251408
2,58,1.8262020256392,4.35934036338151,1.40896734993637,3.5386675405257
3,58,1.82443907728426,4.29272735134025,1.03240287314902,3.35605053655246
4,58,1.78000881145849,4.27061878201585,1.55467523563866,3.37729050956529
5,58,1.78062548250142,4.14274059918288,1.75439976914572,3.51390597966417
1,59,1.5527375512049,3.80134972504467,1.81202926644238,3.98674600023674
2,59,1.50052874051099,3.82831555082721,1.50116503912274,3.79579947969472
3,59,1.52901702307234,3.72788004285727,1.80195908703397,3.95529320349149
4,59,1.46906016928222,3.91122257104733,1.00454632285609,3.51384112105437
5,59,1.54427019391132,3.8280449073206,1.82181559655792,3.93410433731351
1,60,1.35344766422221,4.19735075548491,1.20276492131463,3.45271311306541
2,60,1.39069899186553,4.35934290316785,1.35271964115404,3.43498153695021
3,60,1.48531550933656,4.3275602481017,1.89242352366817,3.82777207017973
4,60,1.44112019520834,4.19830223988946,1.51096774802229,3.69063590386129
5,60,1.43777219452106,4.11858289738019,2.04719881606291,3.90856299565899
1,61,1.76910076736175,4.18484234229009,1.89826691312974,4.1859291298716
2,61,1.63696299437821,4.19597486239928,1.36499466195307,4.16227367647916
3,61,1.69590603557288,4.20650792618854,1.26864474241277,4.26423059118158
4,61,1.69347143470375,4.23790659008927,0.650714926639177,4.03505375680317
5,61,1.72968158973168,4.15342544764461,1.6813963370745,4.1745330436627
1,62,0.911886148474404,3.87231765130088,1.58902307795018,3.8712460608858
2,62,0.900470259837897,4.0873144535376,1.2707750411807,3.65358084106624
3,62,0.939147831804623,4.05134942987654,1.63080354048153,3.84537455337076
4,62,0.887543305198435,3.94056327441149,1.18137249178375,3.98057925367656
5,62,0.950404519736114,3.90565738549027,2.12910647132371,4.06054566382362
1,63,0.360703681113628,4.25838859103808,0.914704439520424,3.88971509411579
2,63,0.279544505854853,4.26780029301357,1.40581958212266,3.947253023842
3,63,0.299178481836756,4.29100851714942,0.919194282013997,3.94667887404859
4,63,0.319686386474553,4.4583079657616,0.767908262911397,3.66394796179747
5,63,0.389700534346076,4.2252443768766,1.67830324241422,3.86182288943067
1,64,1.68210984169855,4.05950828968444,1.74403953019361,3.62174999981056
2,64,1.69275157853878,3.88778691280927,1.97920075059362,3.81146713708597
3,64,1.7183971472494,4.01200263701071,1.70702887828139,3.64046969888282
4,64,1.72864767590193,4.10660890032823,1.45351055513817,3.49430548279726
5,64,1.67446924926688,4.01954460358793,2.14159104710202,3.56857571198344
1,65,1.59022510838385,4.12209859169231,1.77478093792307,4.01278521765476
2,65,1.45818499914556,3.91574081618934,1.43698973761283,3.82409683043102
3,65,1.57792413002332,4.07270086075953,1.59928443184997,4.03577215624388
4,65,1.51136475453551,4.06192587442911,1.24706975684113,3.86159309219345
5,65,1.44382167559568,4.0199403699425,1.4577011740157,3.75996760301719
1,66,1.90227879770028,4.26935130802077,1.5935395849706,3.78524642344226
2,66,1.85671688663797,4.18100942755873,1.26406188446371,3.51465314800831
3,66,1.94393555978359,4.17884030557043,1.87449679581171,3.95494106602175
4,66,1.92327594128016,4.2897787803081,1.67823388957907,3.73260112960706
5,66,1.89466653043167,4.26178879230515,1.3960391436424,3.96042056590153
1,67,1.88395977005676,4.29554751377109,1.91289776743826,3.7659196848239
2,67,1.81679067244122,4.08801535359808,2.45974007550132,3.69264004529536
3,67,1.84967021658816,4.10150257431348,1.86710515018817,3.88586455254603
4,67,1.78972386143768,4.29262806283919,0.600416751959161,3.18944948498858
5,67,1.90458635064555,4.3215874818438,1.72068988223975,3.61597695014502
1,68,1.13598648217972,4.2708685206345,1.91230495436611,3.62379753346889
2,68,1.16936476682408,4.36863839565206,1.20516227018584,3.52369788304943
3,68,1.15126044416783,4.16993660085428,1.19888133748131,3.85605145305867
4,68,1.13047482929796,4.34828694688382,2.08806934859026,3.82017524466565
5,68,1.09328649865356,4.2249218351169,2.37267812421021,3.72500510742038
1,69,1.16950389527789,4.30466222226063,0.893730678340339,4.23440351463897
2,69,1.23638768288334,4.32139275572356,1.87813068325577,4.08624190275524
3,69,1.23695413667632,4.29910375826254,2.05276817947005,3.99272013263622
4,69,1.18894115430893,4.39435392777234,0.928953050449775,4.24847480903894
5,69,1.22392886626791,4.10734730185288,1.43606465574653,4.14189391282093
1,70,1.35371652851339,4.52840876437986,0.763746371556055,4.16346565372136
2,70,1.45400810937975,4.589515865926,2.01881753261234,3.96052544961956
3,70,1.46746304909798,4.39150151867804,1.90699597228588,4.15658828962246
4,70,1.5057871340248,4.69168197349568,1.42346062365384,4.01850669443917
5,70,1.48411059259479,4.41152092773929,1.58295545279191,4.35839305872183
1,71,1.03001486368179,3.93624376785503,2.31055548440756,3.89056654215026
2,71,1.09746227020473,4.16211351673774,2.58102721641278,3.83624708385484
3,71,1.09757987468937,3.88726108392566,3.18048436630662,4.06326222374247
4,71,1.09617643124214,4.00526220065563,2.72695268799522,3.93425169794425
5,71,1.04384849067851,4.19788947585309,1.98033909870152,3.74621959032344
1,72,0.513746804262458,3.68658555979436,1.69082034262775,3.97994205331639
2,72,0.48203120988329,3.77955484535606,2.10418392966758,3.79980213737408
3,72,0.561942267075427,3.64484358709814,1.68524146985916,3.95436703545082
4,72,0.468898928324255,3.87589019198672,1.19637910966972,3.85991647989869
5,72,0.50436013670661,3.76651808040992,1.65580286034766,3.80686161617932
1,73,1.3214074026271,4.68903274636535,2.40313134467007,3.75987065688843
2,73,1.39732364465502,4.70531591628427,2.1474039297934,3.81267918789725
3,73,1.33162905007183,4.84923710765337,1.64454773826692,3.54017454268564
4,73,1.40546485108495,4.75373103553866,1.87722177950866,3.89650839658216
5,73,1.33712310040905,4.89859563351893,1.88736501542389,3.45204040019433
1,74,1.68777031909834,3.74907097014334,1.67276419447502,4.34663666577909
2,74,1.687976237213,3.880322117748,1.64055194415811,4.39076458932624
3,74,1.60948642986771,3.88441900240262,1.7469940465955,4.1662467280786
4,74,1.63203871867708,3.83271461091906,1.49385301693278,4.1937927082758
5,74,1.59711425381376,3.69304871635324,1.71968088080964,4.3100342104494
1,75,1.58812389619491,4.38866622621651,0.513120027450708,3.98759559904577
2,75,1.61180849701489,4.28667966809611,0.759335404924182,4.00240626463288
3,75,1.67669707931293,4.32809604889481,1.45315218702429,3.8220148277881
4,75,1.68321335403123,4.21442850020463,1.51045667215082,3.94034020835493
5,75,1.66608405586711,4.21258946872911,1.50205612925083,3.90845193577668
1,76,1.38790772167386,4.34139895243663,1.08374421147576,3.69104777509762
2,76,1.34108357290971,4.38007472672136,2.10253044938551,3.61132068077438
3,76,1.34228659216787,4.30664690014243,1.16252554713093,3.90017497972625
4,76,1.37776039315938,4.35286811100251,1.39819240765043,4.01465830554314
5,76,1.38000093613126,4.24418871035453,1.39835737367812,3.86140563979662
1,77,1.51775522200385,3.99250278341921,1.85339536644406,3.627965905274
2,77,1.51868282709601,4.04560150618876,1.81183460841377,3.8052652178974
3,77,1.54579201718008,3.95164544728185,1.69432938965339,3.67790816554832
4,77,1.46507302513913,3.90502112507622,2.53964241449119,3.66449507225037
5,77,1.50454195317099,3.92127884798795,1.88754892853409,3.6624950911488
1,78,1.28954755996774,3.912923055553,1.71300714563916,3.87088412975156
2,78,1.34785003229039,3.96662708242084,1.28069221459251,4.00937634574174
3,78,1.31127621484867,4.0375292918234,0.750808606003698,3.86117334473441
